title,category,author,price_gbp,price_raw,rating,availability,upc,num_reviews,description_short,url,scraped_at
Fun Home: A Family Tragicomic,Add a comment,,56.59,£56.59,4,In stock (6 available),56a34d0cec11d6b0,0,Product Description,https://books.toscrape.com/catalogue/fun-home-a-family-tragicomic_428/index.html,2026-03-31T13:38:42.957597+00:00
"Fruits Basket, Vol. 6 (Fruits Basket #6)",Sequential Art,,20.96,£20.96,4,In stock (6 available),97258f576d4bb672,0,Product Description,https://books.toscrape.com/catalogue/fruits-basket-vol-6-fruits-basket-6_427/index.html,2026-03-31T13:38:44.586944+00:00
Deception Point,Fiction,,40.32,£40.32,4,In stock (6 available),4e3b183180e2a992,0,Product Description,https://books.toscrape.com/catalogue/deception-point_426/index.html,2026-03-31T13:38:46.166081+00:00
"Death Note, Vol. 6: Give-and-Take (Death Note #6)",Sequential Art,,36.39,£36.39,3,In stock (6 available),6e06d0f00f6da20f,0,Product Description,https://books.toscrape.com/catalogue/death-note-vol-6-give-and-take-death-note-6_425/index.html,2026-03-31T13:38:47.787856+00:00
Catherine the Great: Portrait of a Woman,History,,58.55,£58.55,4,In stock (6 available),f3c70d296ec796c4,0,Product Description,https://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html,2026-03-31T13:38:49.494970+00:00
Better Homes and Gardens New Cook Book,Food and Drink,,39.61,£39.61,3,In stock (6 available),faf841f81c52638b,0,Product Description,https://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/index.html,2026-03-31T13:38:51.112006+00:00
An Unquiet Mind: A Memoir of Moods and Madness,Psychology,,21.3,£21.30,3,In stock (6 available),46cb43c2ab133ccc,0,Product Description,https://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html,2026-03-31T13:38:52.744671+00:00
A Year in Provence (Provence #1),Travel,,56.88,£56.88,4,In stock (6 available),9e60929f521fa280,0,Product Description,https://books.toscrape.com/catalogue/a-year-in-provence-provence-1_421/index.html,2026-03-31T13:38:54.353427+00:00
World Without End (The Pillars of the Earth #2),Historical Fiction,,32.97,£32.97,4,In stock (5 available),2e5b4ff08a75fd02,0,Product Description,https://books.toscrape.com/catalogue/world-without-end-the-pillars-of-the-earth-2_420/index.html,2026-03-31T13:38:57.831829+00:00
"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",Young Adult,,47.31,£47.31,4,In stock (5 available),e75f3ae1da1cc652,0,Product Description,https://books.toscrape.com/catalogue/will-grayson-will-grayson-will-grayson-will-grayson_419/index.html,2026-03-31T13:38:59.481298+00:00
Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,Nonfiction,,48.67,£48.67,2,In stock (5 available),759ee7d059b1beb8,0,Product Description,https://books.toscrape.com/catalogue/why-save-the-bankers-and-other-essays-on-our-economic-and-political-crisis_418/index.html,2026-03-31T13:39:01.145088+00:00
Where She Went (If I Stay #2),Young Adult,,41.73,£41.73,4,In stock (5 available),60369d96b7b80869,0,Product Description,https://books.toscrape.com/catalogue/where-she-went-if-i-stay-2_417/index.html,2026-03-31T13:39:02.800628+00:00
What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Default,,53.68,£53.68,4,In stock (5 available),163d89116179c33f,0,Product Description,https://books.toscrape.com/catalogue/what-if-serious-scientific-answers-to-absurd-hypothetical-questions_416/index.html,2026-03-31T13:39:04.468834+00:00
Two Summers,Young Adult,,14.64,£14.64,1,In stock (5 available),3a7d54a264d9f33e,0,Product Description,https://books.toscrape.com/catalogue/two-summers_415/index.html,2026-03-31T13:39:06.050107+00:00
This Is Your Brain on Music: The Science of a Human Obsession,Music,,38.4,£38.40,1,In stock (5 available),bc209a900101f28d,0,Product Description,https://books.toscrape.com/catalogue/this-is-your-brain-on-music-the-science-of-a-human-obsession_414/index.html,2026-03-31T13:39:07.602963+00:00
The Secret Garden,Classics,,15.08,£15.08,4,In stock (5 available),abbb492978ff656d,0,Product Description,https://books.toscrape.com/catalogue/the-secret-garden_413/index.html,2026-03-31T13:39:09.290265+00:00
The Raven King (The Raven Cycle #4),Add a comment,,30.57,£30.57,2,In stock (5 available),2e4fc5eacceec12c,0,Product Description,https://books.toscrape.com/catalogue/the-raven-king-the-raven-cycle-4_412/index.html,2026-03-31T13:39:10.950489+00:00
The Raven Boys (The Raven Cycle #1),Fantasy,,57.74,£57.74,4,In stock (5 available),e0b3a679b83caccc,0,Product Description,https://books.toscrape.com/catalogue/the-raven-boys-the-raven-cycle-1_411/index.html,2026-03-31T13:39:12.600440+00:00
The Power Greens Cookbook: 140 Delicious Superfood Recipes,Food and Drink,,11.05,£11.05,5,In stock (5 available),f701fae56b645ef7,0,Product Description,https://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html,2026-03-31T13:39:14.446249+00:00
The Metamorphosis,Classics,,28.58,£28.58,1,In stock (5 available),93379e3a2072a01b,0,Product Description,https://books.toscrape.com/catalogue/the-metamorphosis_409/index.html,2026-03-31T13:39:16.206693+00:00
The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,History,,42.91,£42.91,5,In stock (5 available),0d210d2448c3018f,0,Product Description,https://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html,2026-03-31T13:39:17.807313+00:00
The Little Paris Bookshop,Fiction,,24.73,£24.73,3,In stock (5 available),dfd9ff1f343cdaff,0,Product Description,https://books.toscrape.com/catalogue/the-little-paris-bookshop_407/index.html,2026-03-31T13:39:19.430443+00:00
The Hiding Place,History,,55.91,£55.91,4,In stock (5 available),c4589ee5977a47be,0,Product Description,https://books.toscrape.com/catalogue/the-hiding-place_406/index.html,2026-03-31T13:39:21.045218+00:00
The Grand Design,Science,,13.76,£13.76,3,In stock (5 available),3213b1f13f5f0f7c,0,Product Description,https://books.toscrape.com/catalogue/the-grand-design_405/index.html,2026-03-31T13:39:22.674325+00:00
The Firm,Fiction,,45.56,£45.56,3,In stock (5 available),ad84f18659e6bfe2,0,Product Description,https://books.toscrape.com/catalogue/the-firm_404/index.html,2026-03-31T13:39:24.360732+00:00
The Fault in Our Stars,Default,,47.22,£47.22,1,In stock (5 available),3661360c99719414,0,Product Description,https://books.toscrape.com/catalogue/the-fault-in-our-stars_403/index.html,2026-03-31T13:39:25.959473+00:00
The False Prince (The Ascendance Trilogy #1),Fantasy,,56.0,£56.00,5,In stock (5 available),a2a9f76339d21ab1,0,Product Description,https://books.toscrape.com/catalogue/the-false-prince-the-ascendance-trilogy-1_402/index.html,2026-03-31T13:39:27.665112+00:00
The Expatriates,Fiction,,44.58,£44.58,2,In stock (5 available),fe7210553d56c097,0,Product Description,https://books.toscrape.com/catalogue/the-expatriates_401/index.html,2026-03-31T13:39:29.309038+00:00
The Dream Thieves (The Raven Cycle #2),Default,,34.5,£34.50,1,In stock (5 available),fec06f52054ea900,0,Product Description,https://books.toscrape.com/catalogue/the-dream-thieves-the-raven-cycle-2_400/index.html,2026-03-31T13:39:32.712330+00:00
The Darkest Corners,Young Adult,,11.33,£11.33,5,In stock (5 available),c4182bdb53e2459a,0,Product Description,https://books.toscrape.com/catalogue/the-darkest-corners_399/index.html,2026-03-31T13:39:34.484978+00:00
The Crossover,Poetry,,38.77,£38.77,4,In stock (5 available),b228042c088b1913,0,Product Description,https://books.toscrape.com/catalogue/the-crossover_398/index.html,2026-03-31T13:39:36.095895+00:00
The 5th Wave (The 5th Wave #1),Default,,11.83,£11.83,2,In stock (5 available),b716233fcb6877e6,0,Product Description,https://books.toscrape.com/catalogue/the-5th-wave-the-5th-wave-1_397/index.html,2026-03-31T13:39:37.779568+00:00
Tell the Wind and Fire,Fantasy,,45.51,£45.51,3,In stock (5 available),84126312e2431a09,0,Product Description,https://books.toscrape.com/catalogue/tell-the-wind-and-fire_396/index.html,2026-03-31T13:39:39.411570+00:00
Tell Me Three Things,Young Adult,,41.81,£41.81,1,In stock (5 available),50d5a7b861ed1c54,0,Product Description,https://books.toscrape.com/catalogue/tell-me-three-things_395/index.html,2026-03-31T13:39:41.075260+00:00
Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,Nonfiction,,25.15,£25.15,4,In stock (5 available),1dba84766a5e87b8,0,Product Description,https://books.toscrape.com/catalogue/talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394/index.html,2026-03-31T13:39:42.747656+00:00
Siddhartha,Fiction,,34.22,£34.22,5,In stock (5 available),84bb29c53592ac40,0,Product Description,https://books.toscrape.com/catalogue/siddhartha_393/index.html,2026-03-31T13:39:44.358973+00:00
Shiver (The Wolves of Mercy Falls #1),Default,,16.23,£16.23,5,In stock (5 available),59a8ae019b64f2a7,0,Product Description,https://books.toscrape.com/catalogue/shiver-the-wolves-of-mercy-falls-1_392/index.html,2026-03-31T13:39:46.011188+00:00
Remember Me?,Default,,11.48,£11.48,3,In stock (5 available),2973d38c2fbd7a5c,0,Product Description,https://books.toscrape.com/catalogue/remember-me_391/index.html,2026-03-31T13:39:47.600493+00:00
Red Dragon (Hannibal Lecter #1),Horror,,23.37,£23.37,3,In stock (5 available),e958ae92f328c181,0,Product Description,https://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html,2026-03-31T13:39:49.204196+00:00
Peak: Secrets from the New Science of Expertise,Science,,16.28,£16.28,2,In stock (5 available),6036239d2ab349b7,0,Product Description,https://books.toscrape.com/catalogue/peak-secrets-from-the-new-science-of-expertise_389/index.html,2026-03-31T13:39:50.787986+00:00
My Mother Was Nuts,Nonfiction,,31.63,£31.63,4,In stock (5 available),a4ce39a3720cd679,0,Product Description,https://books.toscrape.com/catalogue/my-mother-was-nuts_388/index.html,2026-03-31T13:39:52.391937+00:00
Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,Food and Drink,,24.91,£24.91,5,In stock (5 available),12a90b90283b2e6d,0,Product Description,https://books.toscrape.com/catalogue/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/index.html,2026-03-31T13:39:53.945965+00:00
Maybe Something Beautiful: How Art Transformed a Neighborhood,Childrens,,22.54,£22.54,1,In stock (5 available),81c68492ccd72941,0,Product Description,https://books.toscrape.com/catalogue/maybe-something-beautiful-how-art-transformed-a-neighborhood_386/index.html,2026-03-31T13:39:55.615398+00:00
Lola and the Boy Next Door (Anna and the French Kiss #2),Young Adult,,23.63,£23.63,4,In stock (5 available),5e1a88d248599768,0,Product Description,https://books.toscrape.com/catalogue/lola-and-the-boy-next-door-anna-and-the-french-kiss-2_385/index.html,2026-03-31T13:39:57.257313+00:00
Logan Kade (Fallen Crest High #5.5),Academic,,13.12,£13.12,2,In stock (5 available),7093cf549cd2e7de,0,Product Description,https://books.toscrape.com/catalogue/logan-kade-fallen-crest-high-55_384/index.html,2026-03-31T13:39:58.845136+00:00
Last One Home (New Beginnings #1),Fiction,,59.98,£59.98,3,In stock (5 available),07e6810fd3236bda,0,Product Description,https://books.toscrape.com/catalogue/last-one-home-new-beginnings-1_383/index.html,2026-03-31T13:40:00.421384+00:00
Killing Floor (Jack Reacher #1),Thriller,,31.49,£31.49,4,In stock (5 available),8dde2ff3f6fcc0a3,0,Product Description,https://books.toscrape.com/catalogue/killing-floor-jack-reacher-1_382/index.html,2026-03-31T13:40:02.116328+00:00
Kill the Boy Band,Young Adult,,15.52,£15.52,5,In stock (5 available),44f545727e704187,0,Product Description,https://books.toscrape.com/catalogue/kill-the-boy-band_381/index.html,2026-03-31T13:40:04.095983+00:00
Isla and the Happily Ever After (Anna and the French Kiss #3),Young Adult,,48.13,£48.13,5,In stock (5 available),45045146dbf7b009,0,Product Description,https://books.toscrape.com/catalogue/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/index.html,2026-03-31T13:40:07.707715+00:00
If I Stay (If I Stay #1),Default,,38.13,£38.13,5,In stock (5 available),7284d85428305f5a,0,Product Description,https://books.toscrape.com/catalogue/if-i-stay-if-i-stay-1_379/index.html,2026-03-31T13:40:09.368421+00:00
I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),Default,,36.55,£36.55,2,In stock (5 available),d219d4e325e6f204,0,Product Description,https://books.toscrape.com/catalogue/i-know-why-the-caged-bird-sings-maya-angelous-autobiography-1_378/index.html,2026-03-31T13:40:11.679589+00:00
Harry Potter and the Deathly Hallows (Harry Potter #7),Default,,23.32,£23.32,1,In stock (5 available),6c49258724f11770,0,Product Description,https://books.toscrape.com/catalogue/harry-potter-and-the-deathly-hallows-harry-potter-7_377/index.html,2026-03-31T13:40:14.269332+00:00
"Fruits Basket, Vol. 5 (Fruits Basket #5)",Sequential Art,,16.33,£16.33,1,In stock (5 available),3fd83dcf37bf1bc0,0,Product Description,https://books.toscrape.com/catalogue/fruits-basket-vol-5-fruits-basket-5_376/index.html,2026-03-31T13:40:15.985169+00:00
Foundation (Foundation (Publication Order) #1),Science Fiction,,32.42,£32.42,1,In stock (5 available),3fc124f59f3068e4,0,Product Description,https://books.toscrape.com/catalogue/foundation-foundation-publication-order-1_375/index.html,2026-03-31T13:40:17.611857+00:00
Fool Me Once,Default,,16.96,£16.96,1,In stock (5 available),630e766f0a1987dd,0,Product Description,https://books.toscrape.com/catalogue/fool-me-once_374/index.html,2026-03-31T13:40:19.300667+00:00
Find Her (Detective D.D. Warren #8),Add a comment,,22.37,£22.37,1,In stock (5 available),b28c7d07afa7063b,0,Product Description,https://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html,2026-03-31T13:40:20.891545+00:00
Evicted: Poverty and Profit in the American City,Add a comment,,42.27,£42.27,1,In stock (5 available),75cc85cdbe9ad46b,0,Product Description,https://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html,2026-03-31T13:40:22.711810+00:00
Drama,Default,,38.7,£38.70,2,In stock (5 available),d5ad4c92d8bf26c9,0,Product Description,https://books.toscrape.com/catalogue/drama_371/index.html,2026-03-31T13:40:24.392040+00:00
Dracula the Un-Dead,Horror,,35.63,£35.63,5,In stock (5 available),e46b1074b99ac4b6,0,Product Description,https://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html,2026-03-31T13:40:25.988369+00:00
Digital Fortress,Fiction,,58.0,£58.00,5,In stock (5 available),94bb629a3f6dd00b,0,Product Description,https://books.toscrape.com/catalogue/digital-fortress_369/index.html,2026-03-31T13:40:27.700493+00:00
"Death Note, Vol. 5: Whiteout (Death Note #5)",Sequential Art,,52.41,£52.41,1,In stock (5 available),1c0a38899c82b60a,0,Product Description,https://books.toscrape.com/catalogue/death-note-vol-5-whiteout-death-note-5_368/index.html,2026-03-31T13:40:29.403439+00:00
"Data, A Love Story: How I Gamed Online Dating to Meet My Match",Nonfiction,,32.35,£32.35,3,In stock (5 available),bcf567421c581f0a,0,Product Description,https://books.toscrape.com/catalogue/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367/index.html,2026-03-31T13:40:31.013720+00:00
Critique of Pure Reason,Philosophy,,20.75,£20.75,1,In stock (5 available),429b4a811bef386c,0,Product Description,https://books.toscrape.com/catalogue/critique-of-pure-reason_366/index.html,2026-03-31T13:40:32.667982+00:00
Booked,Poetry,,17.49,£17.49,5,In stock (5 available),b54d7416bb445989,0,Product Description,https://books.toscrape.com/catalogue/booked_365/index.html,2026-03-31T13:40:34.282958+00:00
"Blue Lily, Lily Blue (The Raven Cycle #3)",Default,,34.13,£34.13,5,In stock (5 available),ad5e078beceaeb4a,0,Product Description,https://books.toscrape.com/catalogue/blue-lily-lily-blue-the-raven-cycle-3_364/index.html,2026-03-31T13:40:35.880859+00:00
Approval Junkie: Adventures in Caring Too Much,Autobiography,,58.81,£58.81,5,In stock (5 available),612369a5947a012e,0,Product Description,https://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html,2026-03-31T13:40:37.437061+00:00
An Abundance of Katherines,Young Adult,,10.0,£10.00,5,In stock (5 available),f36d24c309e87e5b,0,Product Description,https://books.toscrape.com/catalogue/an-abundance-of-katherines_362/index.html,2026-03-31T13:40:39.039067+00:00
America's War for the Greater Middle East: A Military History,History,,51.22,£51.22,2,In stock (5 available),add33db6ff80db24,0,Product Description,https://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html,2026-03-31T13:40:40.605054+00:00
